domain,phylum,class,order,family,genus,OTU,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sum
Archaea,Thaumarchaeota,unclassified (derived from Thaumarchaeota),Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,60,0.000699312,4.66146E-05,0.000192421,0.000132344,7.67949E-05,0.000742246,9.68653E-05,5.19071E-05,7.66479E-05,0.000120701,0.000179937,0.000254499,7.19905E-05,2.29715E-05,0.000121166,0.000172246,0.000110179,0.000106553,1.76364E-05,0.000222479,0.000254119,0.000102683,0.000436545,3.23273E-05,0.004341185
Bacteria,Acidobacteria,Acidobacteria (class),Acidobacteriales,Acidobacteriaceae,Acidobacterium,61,0.008329424,0.009610473,0.005369762,0.00855484,0.002631939,0.009211179,0.002356008,0.019447248,0.00310053,0.005371074,0.008104375,0.005479915,0.008793681,0.00494952,0.008002063,0.009175194,0.007199497,0.004184451,0.006718875,0.020999404,0.006402103,0.007595406,0.014049301,0.002318451,0.187954713
Bacteria,Acidobacteria,Acidobacteria (class),Acidobacteriales,Acidobacteriaceae,Terriglobus,62,0.00318638,0.003954812,0.002376104,0.004204344,0.001359234,0.003508729,0.000943709,0.008074904,0.001409332,0.002213959,0.00335977,0.002397531,0.003514177,0.002445158,0.003364936,0.003439804,0.003218281,0.001593306,0.002856337,0.008469012,0.002500526,0.00300396,0.005462428,0.000883798,0.077740531
Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,63,0.025174378,0.025460808,0.022503221,0.031260985,0.01228737,0.038309158,0.012703878,0.033416086,0.014213629,0.019111536,0.028064275,0.023604868,0.027814248,0.017637875,0.025146175,0.025997599,0.022334574,0.011289946,0.013945284,0.027001657,0.024078555,0.0265375,0.046026632,0.009712732,0.563632969
Bacteria,Acidobacteria,unclassified (derived from Acidobacteria),unclassified (derived from Acidobacteria),unclassified (derived from Acidobacteria),Candidatus Koribacter,64,0.010573256,0.007873452,0.007044638,0.007225302,0.003918525,0.009838793,0.003449297,0.014215464,0.003867008,0.0052287,0.007878585,0.005543485,0.008548802,0.005044248,0.008376544,0.010975813,0.006345236,0.003871017,0.004913015,0.013586329,0.007429325,0.008713948,0.015532872,0.003056262,0.183049914
Bacteria,Actinobacteria,Actinobacteria (class),Acidimicrobiales,Acidimicrobiaceae,Acidimicrobium,65,0.00058088,0.000450164,0.000813415,0.000516464,0.000713868,0.000769965,0.000351292,0.000350507,0.000613183,0.00056905,0.000674765,0.000466399,0.000426748,0.000287143,0.000615764,0.000853838,0.000633945,0.00071757,0.000675048,0.001050716,0.000747788,0.000777674,0.000865722,0.000403744,0.014925653
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Acidothermaceae,Acidothermus,66,0.006359282,0.004559684,0.006184576,0.003724032,0.006563515,0.004877572,0.003860787,0.002414752,0.003491187,0.005168305,0.007165087,0.004756833,0.003838691,0.002528044,0.004802333,0.006151479,0.004768332,0.006362302,0.005615293,0.005587584,0.005836649,0.005187336,0.005594699,0.003637904,0.119036258
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Actinomycetaceae,Actinomyces,67,0.000547042,0.000554048,0.0005656,0.000341082,0.000757133,0.000579013,0.000511349,0.000181943,0.000529118,0.000604615,0.000803513,0.00068813,0.000512098,0.000413841,0.00058455,0.000580314,0.000613183,0.000749203,0.00068113,0.00059915,0.000615064,0.00077264,0.000585744,0.000489766,0.013859269
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Actinomycetaceae,Arcanobacterium,68,6.54195E-05,9.82903E-05,4.51897E-05,3.47896E-05,0.000118978,7.17607E-05,7.67023E-05,5.19071E-05,4.79667E-05,5.17924E-05,7.83348E-05,5.29751E-05,4.30459E-05,3.44572E-05,6.61166E-05,6.09884E-05,3.22509E-05,7.75842E-05,7.08497E-05,9.8243E-05,6.60384E-05,4.88248E-05,7.14681E-05,4.57855E-05,0.001509759
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Actinomycetaceae,Mobiluncus,69,0.000175392,0.000134517,0.00011312,0.000132344,0.000168011,0.00013151,0.000189573,0.000129768,0.00015379,0.00012937,0.00018304,0.000158925,5.75182E-05,9.17674E-05,0.000225875,0.000125488,0.000112809,0.000203117,0.000165721,0.000158158,0.000125603,0.000170887,0.000121569,0.000137356,0.003495229
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Actinosynnemataceae,Actinosynnema,70,0.003744702,0.007454719,0.006608951,0.009473644,0.006528543,0.005056881,0.003259682,0.003351221,0.003560417,0.005384011,0.007276478,0.005681275,0.00434281,0.003054967,0.003370441,0.006825808,0.006836834,0.009380276,0.004160564,0.004540172,0.005607327,0.005568345,0.006634984,0.004741916,0.132444968
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Beutenbergiaceae,Beutenbergia,71,0.001990783,0.002021743,0.002207007,0.001761,0.002855474,0.002032707,0.001685788,0.001103695,0.001725813,0.002191731,0.002986463,0.002266459,0.001295087,0.001172255,0.002060113,0.002127018,0.002130304,0.002552669,0.002260287,0.001766612,0.002450269,0.00208638,0.001838277,0.001987241,0.048555177
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Brevibacteriaceae,Brevibacterium,72,0.000665474,0.000620641,0.000775514,0.000451906,0.001041959,0.000579013,0.000625675,0.000337798,0.000573623,0.000764661,0.000985002,0.000955736,0.000497254,0.000264053,0.000754807,0.000876016,0.000656092,0.000907369,0.000831647,0.000773168,0.000681426,0.000727339,0.000521275,0.000581337,0.016448783
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Catenulisporaceae,Catenulispora,73,0.004150754,0.004652727,0.005539529,0.004621963,0.005485935,0.004937321,0.003344408,0.002595357,0.003337891,0.004840435,0.006517825,0.004609376,0.003543864,0.003001683,0.004097411,0.005975722,0.005372767,0.005783917,0.00434646,0.005634612,0.00554451,0.004762383,0.005548227,0.003872159,0.112117235
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Cellulomonadaceae,Cellulomonas,74,0.001731361,0.001989779,0.002099135,0.001362892,0.002559831,0.002134342,0.001868709,0.0008562,0.001651638,0.002131714,0.0028841,0.002228229,0.001361883,0.001059766,0.001745137,0.001911803,0.002213575,0.002303867,0.002174705,0.001389941,0.002211527,0.00207128,0.001672501,0.001814908,0.045428822
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Corynebacteriaceae,Corynebacterium,75,0.003000273,0.002490553,0.003100772,0.002388648,0.003428732,0.002300654,0.002070339,0.001197342,0.001785153,0.00237276,0.003185154,0.002768903,0.002074366,0.001284744,0.002511295,0.003063191,0.002468787,0.003017974,0.002924206,0.002787371,0.002736128,0.00263274,0.002581067,0.001901081,0.060072233
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Dermabacteraceae,Brachybacterium,76,0.000637276,0.000495447,0.000536446,0.000502118,0.000951825,0.000603652,0.000609045,0.000402682,0.000450986,0.000617952,0.000770938,0.000824663,0.000512098,0.000229715,0.000527798,0.000628366,0.000602109,0.000827454,0.000772353,0.000581528,0.000657147,0.000644286,0.000543379,0.000600761,0.014530023
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Dermacoccaceae,Dermacoccus,77,0.000800825,0.000708542,0.000860062,0.000570263,0.001330391,0.000831562,0.00069427,0.00031171,0.000548898,0.000913592,0.001065663,0.000879277,0.00056776,0.00044818,0.000715081,0.000918523,0.000797276,0.001130465,0.000831647,0.000405308,0.000982484,0.000747473,0.000635477,0.000799164,0.018493892
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Dermacoccaceae,Kytococcus,78,0.000688033,0.000625968,0.000825077,0.00079263,0.001121278,0.000754565,0.000625675,0.00032442,0.000731863,0.000746878,0.000975694,0.000846509,0.000489833,0.000390752,0.000715081,0.000831661,0.000693464,0.000899044,0.000764751,0.000440552,0.000804439,0.000747473,0.000740468,0.000570237,0.017146342
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Frankiaceae,Frankia,79,0.026082807,0.024463042,0.030328738,0.022044856,0.029962716,0.023670498,0.01804926,0.013098992,0.018551602,0.026333355,0.036827966,0.024262031,0.019222215,0.013260036,0.022557754,0.029767406,0.02609013,0.033789039,0.024491289,0.025338641,0.027741374,0.025648536,0.028774234,0.019692033,0.590048549
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Geodermatophilaceae,Geodermatophilus,80,0.067018545,0.018626437,0.038691749,0.012626911,0.046077646,0.0225826,0.025157631,0.008425411,0.020048806,0.026329043,0.038820942,0.032031397,0.015246705,0.006721934,0.044999846,0.03107302,0.020451411,0.029287925,0.055108338,0.023966322,0.033044002,0.032125375,0.020669973,0.015822565,0.684954534
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Glycomycetaceae,Stackebrandtia,81,0.002278403,0.002154928,0.002903803,0.002284638,0.002783366,0.002211338,0.001608878,0.001351191,0.001814824,0.001944994,0.00297441,0.00275798,0.001562269,0.001184096,0.001861479,0.002335044,0.002482213,0.002937194,0.002018319,0.001991294,0.002616757,0.002207184,0.002273625,0.002339997,0.052878223
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Gordoniaceae,Gordonia,82,0.00116176,0.001049495,0.001390677,0.001567326,0.001442158,0.001022513,0.000854327,0.000610043,0.000806039,0.001164774,0.001357286,0.001196035,0.000779279,0.000516858,0.000908039,0.001177262,0.001155773,0.001548354,0.001100755,0.001055121,0.001209086,0.001240755,0.001178855,0.000915709,0.026408277
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Intrasporangiaceae,Intrasporangium,83,0.002503987,0.002280122,0.002845494,0.001775347,0.003576553,0.002414609,0.002255152,0.000896335,0.001814824,0.00254532,0.003543415,0.002828977,0.001569691,0.001124891,0.002616287,0.002604059,0.002259253,0.00304383,0.00246978,0.00174899,0.002871199,0.002275136,0.002262905,0.001938778,0.056064932
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Intrasporangiaceae,Janibacter,84,0.002887481,0.002450598,0.003134708,0.002309744,0.004520301,0.003005942,0.002743303,0.00121741,0.002457677,0.003050084,0.003835425,0.003129351,0.001744101,0.001663654,0.002891309,0.003034489,0.002659524,0.003392793,0.003133699,0.001799654,0.00336126,0.002745088,0.00234513,0.002283446,0.06579617
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Jonesiaceae,Jonesia,85,0.000547042,0.000356935,0.000384841,0.000355069,0.000551626,0.000369583,0.000372079,0.000181943,0.000335767,0.000348988,0.000505686,0.0004451,0.000309856,0.000218466,0.000408617,0.000384412,0.000427705,0.000491144,0.000492603,0.000277548,0.000393317,0.000478181,0.000314975,0.000357959,0.009309442
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Kineosporiaceae,Kineococcus,86,0.010124456,0.007666669,0.01038305,0.006216009,0.012315348,0.007890166,0.007588436,0.002969944,0.006583755,0.009184752,0.012012055,0.010302612,0.006179348,0.005138975,0.008349019,0.007923378,0.008427177,0.010682475,0.009997163,0.00493777,0.009697389,0.007790781,0.00668503,0.007536994,0.19658275
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Microbacteriaceae,Clavibacter,87,0.004387617,0.002583783,0.003989143,0.002177041,0.005611871,0.002682557,0.003558218,0.001699022,0.002428007,0.003132041,0.006126446,0.004112394,0.002304439,0.001539324,0.005143784,0.003382419,0.0032747,0.004016429,0.007193948,0.003903178,0.003150794,0.004073677,0.002284345,0.00267659,0.085431768
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Microbacteriaceae,Leifsonia,88,0.00246451,0.001504987,0.002026248,0.001226603,0.003219619,0.001620006,0.001758541,0.000829444,0.001028565,0.001462636,0.003459108,0.002086234,0.001295087,0.000929515,0.003073058,0.00206603,0.001574218,0.001854728,0.00461499,0.003142213,0.001737167,0.002486543,0.001379629,0.001284768,0.048124446
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micrococcaceae,Arthrobacter,89,0.008657818,0.005950318,0.008385665,0.005721781,0.010810924,0.006622958,0.006039278,0.002882986,0.005528042,0.006738638,0.00953739,0.007790556,0.004616486,0.0034694,0.007792789,0.013633671,0.006060473,0.007855131,0.011316153,0.012714212,0.007316234,0.008318316,0.005877109,0.005770549,0.179406877
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micrococcaceae,Kocuria,90,0.000360935,0.00029567,0.000431489,0.000278317,0.000685025,0.000317225,0.000394944,0.000220739,0.000364943,0.000404559,0.000511891,0.000349526,0.000295384,0.000184127,0.000380241,0.000709684,0.000434626,0.000539426,0.000536694,0.000585934,0.000383606,0.000450497,0.000372076,0.000337147,0.009824705
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micrococcaceae,Micrococcus,91,0.000426919,0.000450164,0.000524784,0.000362242,0.000526388,0.000394222,0.00044691,0.000155855,0.000441591,0.000409005,0.000662355,0.000476776,0.000280912,0.000321482,0.000419968,0.000635758,0.000422169,0.000577719,0.000608152,0.000513243,0.000508237,0.000498315,0.00045128,0.000425943,0.010940388
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micrococcaceae,Renibacterium,92,0.000755708,0.000599331,0.00065598,0.00054157,0.001013116,0.000585173,0.000573708,0.000181943,0.000662633,0.000482359,0.000870214,0.00068813,0.000482411,0.000321482,0.000837098,0.002647102,0.000617335,0.00071757,0.001047541,0.00267622,0.000606971,0.000928678,0.000513907,0.000417619,0.019423799
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micrococcaceae,Rothia,93,9.86932E-05,0.000170476,0.000260351,0.000153146,0.000252017,0.000179248,0.000157354,0.000155855,0.000182471,0.000198501,0.000255945,0.000148549,0.000122458,1.14857E-05,0.000203741,0.000301246,0.000204856,0.000203117,0.000232618,0.000281953,0.000273542,0.000185736,0.000211826,0.000145681,0.004590866
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micromonosporaceae,Micromonospora,94,0.013736457,0.01284156,0.018378305,0.013100229,0.019676593,0.014094695,0.010799706,0.006321165,0.013349882,0.012860369,0.015715024,0.019661885,0.009362629,0.00707811,0.011939745,0.011725472,0.015368778,0.013209288,0.011206974,0.005694461,0.017280642,0.013559384,0.012504946,0.018728041,0.318194339
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micromonosporaceae,Salinispora,95,0.020402196,0.01655339,0.023006839,0.016260454,0.024945591,0.018494088,0.014087617,0.009087494,0.01596036,0.016855254,0.021130997,0.024304412,0.012812423,0.008468475,0.016703543,0.016273602,0.018947038,0.01799798,0.016364892,0.008640012,0.022470179,0.018014045,0.016594615,0.022616364,0.416991856
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Mycobacteriaceae,Mycobacterium,96,0.02554648,0.021237149,0.027092163,0.024989277,0.031208236,0.022247881,0.017056848,0.014007768,0.01709282,0.025194433,0.031749174,0.023445888,0.017169631,0.010835541,0.022249333,0.028451016,0.022721405,0.03135268,0.024951599,0.031063037,0.030823055,0.026239543,0.025528256,0.016915825,0.569169039
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nakamurellaceae,Nakamurella,97,0.004957218,0.004363237,0.004979352,0.004211302,0.006276634,0.004285808,0.003695389,0.002194013,0.003560417,0.004572959,0.006144517,0.004707681,0.002968682,0.002149134,0.003904652,0.004555319,0.004064501,0.005567414,0.004440891,0.003394451,0.005280631,0.004244639,0.004339918,0.003543655,0.102402413
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardiaceae,Nocardia,98,0.005199721,0.004337372,0.005630055,0.00482385,0.006080717,0.003963008,0.003320192,0.002361239,0.003436791,0.004253714,0.005894637,0.004527456,0.003261839,0.001918235,0.004290171,0.005358777,0.004534617,0.006245975,0.005370375,0.004176783,0.004982196,0.004630506,0.0047117,0.003699826,0.107009751
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardiaceae,Rhodococcus,99,0.015345438,0.012474503,0.016782641,0.01378935,0.017990205,0.012976922,0.010368032,0.006454946,0.0100292,0.012963909,0.018295061,0.01374741,0.009477888,0.006377243,0.012809901,0.016015362,0.012977906,0.018395424,0.015582945,0.013304177,0.016049219,0.014140651,0.014753538,0.01012741,0.321229284
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardioidaceae,Aeromicrobium,100,0.001556533,0.001281237,0.001953362,0.00098989,0.002520172,0.001194985,0.001646294,0.000467566,0.001201641,0.001596007,0.001688913,0.001316184,0.00082752,0.000551789,0.00122869,0.001304783,0.001117017,0.001945198,0.001947499,0.00083044,0.001821997,0.001484879,0.000990975,0.001112725,0.032576295
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardioidaceae,Kribbella,101,0.006249817,0.006503488,0.009392841,0.006821599,0.010579999,0.006646858,0.006769488,0.003190683,0.00604633,0.00720457,0.008275983,0.007599791,0.004782138,0.003564128,0.005865249,0.006330822,0.006423136,0.009396442,0.007238207,0.004330689,0.007799998,0.006594069,0.005812769,0.005972505,0.1593916
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardioidaceae,Nocardioides,102,0.016998183,0.012200516,0.020109741,0.010371611,0.025939238,0.013359502,0.016560632,0.005806107,0.012831594,0.016277157,0.017461145,0.015326723,0.007756609,0.005618534,0.015370769,0.014580599,0.01182814,0.019403569,0.022089363,0.008601552,0.018254466,0.016885738,0.010610249,0.011804989,0.346046726
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardiopsaceae,Nocardiopsis,103,0.001522695,0.00177402,0.002020417,0.001628298,0.002321875,0.001804797,0.001371911,0.000949847,0.001345046,0.001716041,0.002143503,0.001791322,0.001287666,0.000852549,0.00135922,0.002026572,0.001797193,0.002265092,0.00181471,0.001757801,0.002013606,0.001656017,0.001848224,0.001645266,0.040713687
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardiopsaceae,Thermobifida,104,0.005143325,0.003505048,0.004639846,0.00288718,0.005213042,0.003819548,0.003255649,0.001765913,0.00310053,0.003895657,0.005548428,0.004440075,0.002649549,0.001894553,0.004080896,0.004587606,0.003763626,0.004837157,0.004709405,0.004394834,0.004743454,0.004142056,0.004086096,0.003134347,0.094237821
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Promicromonosporaceae,Xylanimonas,105,0.000986932,0.000905656,0.001256565,0.000882293,0.001658482,0.001161107,0.001068428,0.000545159,0.00110274,0.001151437,0.001475175,0.001250648,0.000734749,0.00049436,0.001112347,0.001112577,0.001039504,0.00129196,0.001354658,0.00089432,0.001312676,0.00120552,0.000972556,0.00095317,0.025923019
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Propionibacteriaceae,Propionibacterium,106,0.001488857,0.00155027,0.001906714,0.001405931,0.002743706,0.001549169,0.00185208,0.000675595,0.001374717,0.001691589,0.001755149,0.00186778,0.00087205,0.000722298,0.001064108,0.001180958,0.001254048,0.002122926,0.001761603,0.000986836,0.001372564,0.00151508,0.000897035,0.001456768,0.035067832
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Pseudonocardiaceae,Amycolatopsis,107,0.007617987,0.011342327,0.011622239,0.015522591,0.011027861,0.010669646,0.004994401,0.007477704,0.005508855,0.007743834,0.010825911,0.006889598,0.007713378,0.004239063,0.006013941,0.009246938,0.009268013,0.01273431,0.00902637,0.006558031,0.00941467,0.00909984,0.009115958,0.006252545,0.209926009
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Pseudonocardiaceae,Saccharomonospora,108,0.002673176,0.005035286,0.004385209,0.006661495,0.004310359,0.003425049,0.002057867,0.002414752,0.00219559,0.003334809,0.004467641,0.002998279,0.002627283,0.002066247,0.00193242,0.004300646,0.004029565,0.005916393,0.002997975,0.003172149,0.003047124,0.003433795,0.004061064,0.002401933,0.083946106
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Pseudonocardiaceae,Saccharopolyspora,109,0.012718507,0.016584422,0.016250773,0.019928786,0.01557614,0.012211823,0.008379156,0.006828597,0.008359265,0.01243327,0.017548446,0.011850139,0.010032438,0.006365698,0.010056274,0.015968733,0.014616598,0.020835013,0.012832838,0.012402126,0.013435618,0.013539854,0.015289788,0.009327663,0.313371967
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Pseudonocardiaceae,Thermobispora,110,0.002278403,0.00217091,0.002556863,0.002087377,0.002812209,0.002319133,0.001719046,0.000976603,0.001602188,0.002264907,0.003182144,0.00210808,0.001929643,0.001261062,0.002108352,0.002589717,0.002192093,0.002668995,0.002201266,0.002539428,0.002553924,0.002456342,0.002509562,0.002000713,0.053088962
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Sanguibacteraceae,Sanguibacter,111,0.001387344,0.001169361,0.001653069,0.001147699,0.002224529,0.00129662,0.001282529,0.000532449,0.001419222,0.001531544,0.002023085,0.001791322,0.000949978,0.001059766,0.001679872,0.001478508,0.001466766,0.001634928,0.00190914,0.001063932,0.001539278,0.001416927,0.00115491,0.001359689,0.034172468
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Segniliparaceae,Segniliparus,112,0.000175392,0.000269033,0.00037901,0.000278317,0.000364145,0.000238997,0.000201629,0.000155855,0.000124615,0.000324536,0.000370733,0.000254499,0.000187398,0.000103608,0.000242333,0.000384412,0.000297594,0.00039791,0.000221975,0.000290764,0.000250881,0.000249158,0.000314975,0.000209503,0.006287274
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Streptomycetaceae,Streptomyces,113,0.044755616,0.045736391,0.058507261,0.048920519,0.06057617,0.046259104,0.034105611,0.024445383,0.033600198,0.045626076,0.060192775,0.047994094,0.034087221,0.023854259,0.040362748,0.051015982,0.047710118,0.061164065,0.046946546,0.04199024,0.053233541,0.047003583,0.046884599,0.037865362,1.082837462
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Streptosporangiaceae,Streptosporangium,114,0.005374549,0.005019784,0.006229824,0.004705493,0.006738449,0.004997101,0.003921297,0.002742516,0.004618652,0.005358137,0.007020579,0.006041669,0.004061936,0.002835909,0.004725235,0.005660079,0.00541306,0.00662727,0.004907115,0.005442224,0.006147645,0.005109191,0.005301551,0.00485502,0.123854285
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Thermomonosporaceae,Thermomonospora,115,0.003592432,0.00309665,0.003932554,0.002833381,0.003457575,0.003640239,0.002549656,0.001612064,0.002497237,0.00343835,0.004302068,0.002916359,0.002679235,0.001758382,0.002769518,0.004160761,0.003266644,0.004219996,0.002791416,0.003864718,0.00346179,0.003155392,0.003850159,0.002760058,0.076606636
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Tsukamurellaceae,Tsukamurella,116,0.000907977,0.00078579,0.000979596,0.000954025,0.001160938,0.00066217,0.000588259,0.000467566,0.000593403,0.000913592,0.001164939,0.000808279,0.000604869,0.000356413,0.000627114,0.000975815,0.000836032,0.001102161,0.000938074,0.000731316,0.000908029,0.000782707,0.0009394,0.000724243,0.019512705
