domain,phylum,className,order,family,genus,bulk1,bulk1,bulk2,bulk3,bulk4,bulk5,bulk6,nulk7,bulk8,bulk8,bulk9,bulk10,bulk11,bulk12,bulk13,bulk14,bulk15,bulk15,bulk16,bulk17,bulk18,bulk19,bulk20,bulk20,bulk21,bulk22,bulk23,bulk24,bulk25,bulk26,bulk26,bulk27,bulk28,bulk29,bulk29,bulk30,bulk31,bulk32,bulk33,bulk34,bulk34,bulk35,bulk36,bulk37,bulk38,bulk38,bulk39,bulk40
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),Caudovirales,Myoviridae,P2-like viruses,0,0,0,0,1.46794E-05,0,0,7.33127E-06,7.56704E-06,8.04771E-06,6.98305E-06,0,0,1.44761E-05,0,0,6.63121E-06,0,7.04543E-06,7.08316E-06,0,0,0,0,6.31724E-06,0,0,0,0,0,0,0,0,0,0,0,8.05776E-06,0,0,0,0,0,0,0,0,0,0,0
Viruses,unclassified (derived from Viruses),unclassified (derived from Viruses),Caudovirales,Podoviridae,P22-like viruses,0,6.87195E-06,0,1.46695E-05,0,0,6.31692E-06,7.33127E-06,0,0,0,0,0,0,6.92578E-06,6.84974E-06,1.32624E-05,0,7.04543E-06,1.41663E-05,0,0,0,2.47803E-05,0,1.34183E-05,0,8.91004E-06,7.42302E-06,0,0,0,7.76959E-06,7.49535E-06,0,0,0,0,0,7.43804E-06,0,2.42252E-05,0,7.54404E-06,7.44258E-06,0,0,7.58881E-06
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,0.002269234,0.00179358,0.001887407,0.002061069,0.00207714,0.002085848,0.002147753,0.002258031,0.001974998,0.002253358,0.002423117,0.002482479,0.001999404,0.001910842,0.001959997,0.001712434,0.002314293,0.002269763,0.001909311,0.002054115,0.002362468,0.00217584,0.001956176,0.002114584,0.002078372,0.001952365,0.00190177,0.001835467,0.002249176,0.001826953,0.00179995,0.001876215,0.001794774,0.002458476,0.001929877,0.001960375,0.001925804,0.002254296,0.00202873,0.002313231,0.002085995,0.002115667,0.0020497,0.001840745,0.002284872,0.002004926,0.002122857,0.002299409
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,0.000344045,0.000254262,0.000259056,0.000300725,0.000433043,0.000221574,0.000284261,0.000388557,0.000317816,0.00028167,0.000370101,0.000274307,0.000258746,0.000376378,0.000367067,0.000404135,0.000364717,0.000243189,0.00032409,0.00026916,0.000386316,0.000285716,0.00043976,0.000305623,0.000233738,0.000275075,0.000186781,0.000231661,0.000237537,0.000324264,0.000225905,0.000300194,0.0001787,0.000344786,0.000344621,0.000392075,0.000257848,0.000216067,0.000246133,0.000334712,0.000338974,0.000379528,0.00035647,0.000279129,0.000312588,0.0002679,0.000299883,0.000364263
Eukaryota,Chordata,Mammalia,Primates,Hominidae,Pan,2.92804E-05,6.87195E-06,7.4016E-06,7.33477E-06,2.93589E-05,2.29214E-05,1.89508E-05,2.19938E-05,3.78352E-05,3.21908E-05,6.98305E-06,3.42884E-05,3.13632E-05,2.89521E-05,3.46289E-05,4.79482E-05,3.31561E-05,1.47387E-05,1.40909E-05,2.12495E-05,3.71457E-05,1.46521E-05,3.03283E-05,4.95606E-05,4.42207E-05,3.35458E-05,2.54701E-05,1.78201E-05,2.96921E-05,3.95444E-05,2.9149E-05,2.25146E-05,1.55392E-05,1.49907E-05,2.75697E-05,1.6684E-05,3.2231E-05,2.88089E-05,2.98343E-05,4.46282E-05,5.86686E-05,5.65255E-05,2.74207E-05,1.50881E-05,2.97703E-05,2.59258E-05,4.735E-05,3.7944E-05
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Apiales,Araliaceae,Panax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76959E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,0.000497767,0.000453549,0.00051071,0.000359404,0.000381665,0.000404945,0.00049272,0.000659814,0.000612931,0.000289717,0.000300271,0.000370314,0.000407722,0.00044152,0.000401695,0.000410984,0.000377979,0.000420054,0.000514316,0.000424989,0.000512611,0.000344325,0.000568656,0.000421265,0.000372717,0.000436095,0.000424502,0.000668253,0.00039342,0.000379627,0.000378937,0.000382748,0.000365171,0.000509684,0.000647887,0.000375391,0.000620447,0.000381718,0.000447514,0.000438844,0.000690986,0.000355303,0.000767781,0.000452642,0.000327474,0.00067407,0.00042615,0.001396341
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,0.000505087,0.000625348,0.000577324,0.000498764,0.000741312,0.00048135,0.000435867,0.000527851,0.000597796,0.000587483,0.000474847,0.000555472,0.000635105,0.00044152,0.000540211,0.000575378,0.000537128,0.000501116,0.000535453,0.000531237,0.000549757,0.000564107,0.000659641,0.000396485,0.000524331,0.000429386,0.000466952,0.000552422,0.000512189,0.000577349,0.000466384,0.000480311,0.000497253,0.000367272,0.000551393,0.000350365,0.000483465,0.000360111,0.000432597,0.000550415,0.000534536,0.00055718,0.000520994,0.000543171,0.00049121,0.000432096,0.000607658,0.000569161
Bacteria,Chlamydiae,Chlamydiae (class),Chlamydiales,Parachlamydiaceae,Parachlamydia,0.000248884,0.000137439,0.000162835,0.0001687,0.000176153,0.000145169,0.000176874,0.000131963,0.000219444,0.00020924,0.000174576,0.00020573,0.000219542,0.000224379,0.000166219,0.000191793,0.000198936,0.000280036,0.000260681,0.000198328,0.000178299,0.000146521,0.000128895,0.000223023,0.000132662,0.000147601,0.000186781,0.000204931,0.000141037,0.000237267,8.01597E-05,0.000202631,0.0001787,0.000247347,0.000103386,0.000216893,0.000169213,0.000115236,0.000223757,0.000171075,0.000162968,0.000218027,0.0001988,0.000158425,0.000312588,0.000190122,0.000244642,0.00018972
Eukaryota,Chlorophyta,Trebouxiophyceae,Chlorellales,unclassified (derived from Chlorellales),Parachlorella,0,0,0,0,0,0,0,0,0,0,6.98305E-06,6.85768E-06,0,7.23804E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50486E-06,0,0,0,0,8.05776E-06,0,0,7.43804E-06,0,0,6.85518E-06,7.54404E-06,0,8.64192E-06,0,0
Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,unclassified (derived from Onygenales),Paracoccidioides,4.39207E-05,2.06159E-05,2.22048E-05,3.66738E-05,3.66986E-05,3.82024E-05,5.68523E-05,7.33127E-06,3.78352E-05,8.04771E-06,6.98305E-06,2.0573E-05,4.70448E-05,2.17141E-05,2.77031E-05,2.05492E-05,6.63121E-06,2.21081E-05,7.04543E-06,7.08316E-06,5.2004E-05,2.93042E-05,1.51642E-05,2.47803E-05,2.5269E-05,5.36733E-05,2.54701E-05,3.56401E-05,5.93842E-05,2.37267E-05,5.10107E-05,2.25146E-05,4.66175E-05,7.49535E-05,1.37848E-05,8.34202E-06,8.05776E-06,2.88089E-05,8.20442E-05,1.48761E-05,4.56311E-05,5.65255E-05,0,2.26321E-05,7.44258E-05,3.45677E-05,1.57833E-05,2.27664E-05
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,0.000753971,0.000941458,0.000769766,0.000777485,0.000851407,0.000840452,0.00075803,0.000857759,0.000786973,0.000828914,0.000984609,0.000836636,0.000776239,0.00084685,0.001045793,0.000972663,0.000769221,0.000825368,0.000944087,0.000927893,0.000824635,0.000886453,0.000894685,0.00084253,0.000758069,0.000818517,0.001010315,0.000775173,0.000868494,0.000885796,0.001049364,0.000720467,0.000761419,0.00074204,0.000875337,0.000917623,0.000781603,0.000885874,0.000880111,0.000542977,0.000866992,0.000864032,0.000877464,0.000980725,0.000677275,0.000795057,0.000741816,0.000971367
Eukaryota,unclassified (derived from Eukaryota),Oligohymenophorea,Peniculida,Parameciidae,Paramecium,5.85609E-05,9.62074E-05,5.18112E-05,2.93391E-05,5.87178E-05,4.58428E-05,4.42184E-05,3.66564E-05,6.81034E-05,4.02385E-05,5.58644E-05,4.11461E-05,3.9204E-05,2.89521E-05,5.54063E-05,4.79482E-05,4.64185E-05,6.63242E-05,7.74997E-05,4.24989E-05,5.2004E-05,5.12824E-05,4.54925E-05,3.30404E-05,6.94896E-05,1.34183E-05,5.94303E-05,8.91004E-05,5.19612E-05,5.53622E-05,5.10107E-05,6.00389E-05,3.10783E-05,0.000127421,6.89242E-05,4.17101E-05,4.02888E-05,8.64267E-05,4.47514E-05,8.18185E-05,5.86686E-05,3.23003E-05,4.79863E-05,5.28083E-05,8.9311E-05,9.50611E-05,3.15667E-05,4.55328E-05
Bacteria,Actinobacteria,Actinobacteria (class),Bifidobacteriales,Bifidobacteriaceae,Parascardovia,7.32011E-06,2.74878E-05,2.22048E-05,7.33477E-06,0,4.58428E-05,3.15846E-05,4.39876E-05,2.27011E-05,1.60954E-05,2.79322E-05,3.42884E-05,2.35224E-05,2.17141E-05,1.38516E-05,3.42487E-05,3.97873E-05,1.47387E-05,2.81817E-05,0,0,2.19782E-05,5.30745E-05,4.95606E-05,5.05379E-05,2.01275E-05,5.09403E-05,1.78201E-05,2.22691E-05,3.16356E-05,4.37235E-05,0,0,3.74768E-05,3.44621E-05,3.33681E-05,2.41733E-05,2.88089E-05,1.49171E-05,2.23141E-05,1.95562E-05,0,2.74207E-05,2.26321E-05,2.97703E-05,3.45677E-05,3.15667E-05,1.51776E-05
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Asterales,Asteraceae,Parthenium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08316E-06,0,0,0,0,0,6.70916E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Parvibaculum,0.002964644,0.002549495,0.002812606,0.002251773,0.002297332,0.001978882,0.00258362,0.002455976,0.002640898,0.002285549,0.002437083,0.001885861,0.002846211,0.00265636,0.002576391,0.003109781,0.002307662,0.003131978,0.002324992,0.002613685,0.00294937,0.002600752,0.002282205,0.00265149,0.00224262,0.002200604,0.002343253,0.002236419,0.00240506,0.00263366,0.002659846,0.002303992,0.00281259,0.002301073,0.002812106,0.002552659,0.002304519,0.002391138,0.002118233,0.002060337,0.00211207,0.002430595,0.002865467,0.002580061,0.002418839,0.00265307,0.002493766,0.002208343
Bacteria,Proteobacteria,Alphaproteobacteria,Parvularculales,Parvularculaceae,Parvularcula,0.000300124,0.000219903,0.000273859,0.000242047,0.00024955,0.000213933,0.000252677,0.000322576,0.000249712,0.00038629,0.000293288,0.000198873,0.000282269,0.000195427,0.000332438,0.00026029,0.000251986,0.000243189,0.000288863,0.000304576,0.000326882,0.000219782,0.00036394,0.000346924,0.000322179,0.000301912,0.000331112,0.000374221,0.000304344,0.000300538,0.000342501,0.000300194,0.000326323,0.000284823,0.000337728,0.000300313,0.000314253,0.000223269,0.000238674,0.000282646,0.000280306,0.000306853,0.000308483,0.000324394,0.000312588,0.000276542,0.000244642,0.000295964
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,0.000117122,7.55915E-05,6.66144E-05,7.33477E-05,0.000110096,0.000106967,9.47538E-05,0.000109969,0.000121073,5.63339E-05,4.18983E-05,7.54344E-05,0.000109771,5.06663E-05,8.31094E-05,0.000157544,0.000106099,0.00011791,0.000112727,7.79147E-05,5.94332E-05,7.32606E-05,0.000106149,0.000123901,7.58069E-05,7.38007E-05,6.79204E-05,8.91004E-05,8.16533E-05,0.000134451,5.8298E-05,4.50292E-05,7.76959E-05,0.000119926,9.64938E-05,7.50782E-05,8.86353E-05,5.76178E-05,0.000126796,7.43804E-05,7.82248E-05,0.000121126,8.22622E-05,7.54404E-05,8.18684E-05,9.50611E-05,3.15667E-05,0.000106243
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Euglyphida,Paulinellidae,Paulinella,2.19603E-05,6.87195E-06,0,7.33477E-06,7.33972E-06,0,2.52677E-05,2.19938E-05,3.78352E-05,8.04771E-06,6.98305E-06,1.37154E-05,0,7.23804E-06,2.07773E-05,1.36995E-05,6.63121E-06,7.36936E-06,0,7.08316E-06,7.42914E-06,7.32606E-06,0,8.26009E-06,1.89517E-05,2.01275E-05,0,0,7.42302E-06,1.58178E-05,1.45745E-05,0,2.33088E-05,2.24861E-05,0,8.34202E-06,0,2.16067E-05,7.45857E-06,1.48761E-05,1.95562E-05,1.61501E-05,1.37104E-05,1.50881E-05,0,0,1.57833E-05,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pectobacterium,0.000483127,0.000439805,0.000451497,0.000330064,0.000234871,0.000450788,0.000505354,0.000469201,0.00040862,0.000305813,0.000391051,0.000356599,0.000266587,0.000340188,0.000477879,0.000383585,0.000484078,0.000412684,0.000359317,0.000417906,0.000453178,0.000322347,0.000538327,0.000462565,0.000397986,0.00039584,0.000356582,0.000427682,0.000311767,0.000371718,0.000327926,0.000532845,0.000442866,0.000449721,0.000413545,0.000392075,0.000386772,0.000410527,0.000492265,0.000490911,0.000378087,0.000468354,0.000479863,0.000309306,0.000476325,0.000570367,0.000363017,0.00037944
Eukaryota,Arthropoda,Insecta,Phthiraptera,Pediculidae,Pediculus,2.92804E-05,2.74878E-05,2.22048E-05,2.20043E-05,4.40383E-05,3.05619E-05,2.52677E-05,2.19938E-05,6.81034E-05,2.41431E-05,2.79322E-05,4.11461E-05,2.35224E-05,0,4.84805E-05,2.73989E-05,5.30497E-05,1.47387E-05,4.22726E-05,3.54158E-05,2.97166E-05,2.19782E-05,7.58208E-05,4.95606E-05,5.05379E-05,2.01275E-05,8.49005E-06,2.67301E-05,7.42302E-06,1.58178E-05,2.9149E-05,3.00194E-05,5.43871E-05,2.99814E-05,5.51393E-05,3.33681E-05,0.000104751,7.20222E-05,2.23757E-05,1.48761E-05,2.60749E-05,8.07507E-06,5.48415E-05,1.50881E-05,2.97703E-05,6.04935E-05,3.15667E-05,2.27664E-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,7.32011E-05,6.18476E-05,7.4016E-05,5.86781E-05,8.80766E-05,6.11238E-05,5.05354E-05,6.59814E-05,7.56704E-05,0.00010462,6.28474E-05,4.80037E-05,5.48856E-05,2.89521E-05,8.31094E-05,6.84974E-05,2.65248E-05,5.89549E-05,5.63634E-05,8.49979E-05,7.42914E-05,6.59345E-05,0.000106149,0.000107381,3.15862E-05,4.69641E-05,6.79204E-05,5.34602E-05,6.68072E-05,4.74533E-05,7.28725E-05,3.00194E-05,6.21567E-05,3.74768E-05,5.51393E-05,5.00521E-05,7.25198E-05,5.76178E-05,8.95028E-05,3.71902E-05,9.12623E-05,6.46005E-05,7.5407E-05,9.05285E-05,5.95406E-05,6.91354E-05,7.89166E-05,6.07105E-05
Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,0.002649879,0.002961813,0.003019851,0.002127082,0.003280854,0.00244495,0.0025015,0.002947171,0.003238695,0.002551123,0.002779252,0.002578486,0.002924619,0.002757692,0.003047345,0.003746806,0.00301057,0.002380303,0.002719536,0.002967842,0.003744289,0.002967055,0.003715217,0.002750611,0.002406868,0.002596444,0.002071571,0.002352249,0.002256599,0.003361278,0.002426654,0.002791808,0.001989014,0.002083708,0.002729397,0.002177268,0.001772707,0.002254296,0.002170443,0.003525631,0.002503194,0.002931249,0.00372922,0.003749387,0.003192867,0.002774057,0.002777865,0.0042042
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pelagibaca,0.000190323,0.00024739,0.000177638,0.000139361,0.00026423,0.000221574,0.00024636,0.000212607,0.000257279,0.000249479,0.000202508,0.000212588,0.000203861,0.000275045,0.000235477,0.00026714,0.000212199,0.000162126,0.000211363,0.000226661,0.000200587,0.000293042,0.000341193,0.000313884,0.000303227,0.000187856,0.000246211,0.000178201,0.000296921,0.000221449,0.000247766,0.000180117,0.000248627,0.000157402,0.000206772,0.000158498,0.000177271,0.000208864,0.000216298,0.000193389,0.000306381,0.000371453,0.000226221,0.000347026,0.000253048,0.000371603,0.000197292,0.000227664
Eukaryota,Streptophyta,unclassified (derived from Streptophyta),Geraniales,Geraniaceae,Pelargonium,0,0,0,0,7.33972E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100637,0,0,0,0,0,0,0,0,0,8.34202E-06,0,0,0,0,6.51873E-06,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Pelobacteraceae,Pelobacter,0.002159432,0.002233385,0.001954021,0.002171091,0.002363389,0.00243731,0.002463599,0.002551282,0.002671167,0.002551123,0.00233932,0.002585344,0.002375763,0.002041127,0.002520985,0.002143968,0.002824896,0.002682447,0.002346128,0.002139113,0.002414472,0.002593426,0.002471757,0.002271526,0.002274206,0.001972492,0.002241372,0.00244135,0.001885448,0.002222398,0.00188011,0.002176409,0.002074479,0.00254842,0.002315852,0.00222732,0.002562367,0.002448756,0.002215195,0.002320669,0.002288076,0.002317544,0.002673522,0.002067067,0.002381626,0.002549367,0.002635816,0.00242083
Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Pelodictyon,0.000622209,0.000515397,0.000481104,0.000418082,0.000550479,0.000496631,0.000568523,0.000674477,0.000635632,0.000571387,0.000544678,0.00067891,0.000611582,0.000622471,0.000547137,0.00053428,0.000636596,0.000788521,0.000577725,0.000573736,0.000586902,0.000644693,0.000523163,0.000520386,0.000581186,0.000489769,0.000619773,0.000588062,0.000460227,0.000585258,0.000692289,0.000592884,0.000551641,0.000584638,0.000696134,0.00070073,0.000547928,0.0006482,0.000671271,0.000609919,0.000612761,0.000565255,0.000507284,0.000520539,0.000543308,0.000613576,0.000489283,0.000713348
Eukaryota,Chordata,unclassified (derived from Chordata),Testudines,Pelomedusidae,Pelomedusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85518E-06,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,0.001039455,0.001003305,0.000925199,0.001195567,0.001115637,0.001390566,0.001137046,0.001392941,0.000983716,0.001094488,0.001152202,0.001350962,0.001129075,0.000977135,0.000914203,0.000958963,0.001286455,0.001451764,0.00115545,0.0013458,0.00112923,0.001186822,0.000993252,0.001164673,0.001130786,0.000899027,0.001214076,0.001327595,0.001068915,0.000988611,0.001012928,0.001103214,0.000955659,0.001356659,0.001068325,0.001217935,0.001361761,0.001505265,0.001446962,0.001123144,0.001297228,0.00117896,0.001089974,0.000814756,0.00118337,0.001088882,0.001231099,0.001305275
Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,0.000336725,0.000171799,0.000199843,0.0001687,0.000124775,0.000191012,0.000202141,0.000124632,0.000234578,0.00010462,0.000286305,0.000157727,0.000305791,0.000311236,0.000339363,0.000280839,0.000172412,0.000206342,0.000126818,0.000262077,0.000282307,0.000153847,0.000189552,0.000148682,0.000195834,0.00024153,0.000203761,0.000178201,0.00024496,0.000308447,0.000393511,0.000240156,0.00038071,0.000142412,0.000241235,0.000216893,0.000136982,0.000201662,0.000238674,0.000364464,0.000241193,0.000209952,0.000143959,0.000211233,0.000424227,0.00022469,0.00014205,0.000197309
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,Peptoniphilus,0.000109802,2.06159E-05,4.44096E-05,4.40086E-05,7.33972E-05,6.87642E-05,8.84369E-05,8.0644E-05,4.54023E-05,3.21908E-05,8.37965E-05,0.000109723,5.48856E-05,6.51423E-05,8.31094E-05,2.05492E-05,5.30497E-05,7.36936E-05,3.52271E-05,4.95821E-05,0.000126295,7.32606E-05,9.09849E-05,0.000115641,7.58069E-05,3.35458E-05,0.000118861,6.23702E-05,4.45381E-05,6.32711E-05,8.7447E-05,7.50486E-05,4.66175E-05,7.49535E-05,2.06772E-05,6.67362E-05,9.66931E-05,6.482E-05,0.000111879,7.43804E-05,8.47436E-05,8.07507E-05,8.22622E-05,3.77202E-05,5.20981E-05,6.91354E-05,3.94583E-05,0.000121421
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,5.12408E-05,2.74878E-05,1.48032E-05,3.66738E-05,2.20192E-05,3.82024E-05,3.79015E-05,7.33127E-05,5.29693E-05,5.63339E-05,2.79322E-05,4.80037E-05,5.48856E-05,5.06663E-05,4.84805E-05,5.47979E-05,5.30497E-05,5.89549E-05,3.52271E-05,7.08316E-05,3.71457E-05,3.66303E-05,4.54925E-05,8.26009E-05,3.15862E-05,7.38007E-05,7.64104E-05,7.12803E-05,3.71151E-05,1.58178E-05,4.37235E-05,6.00389E-05,5.43871E-05,3.74768E-05,3.44621E-05,4.17101E-05,3.2231E-05,4.32133E-05,1.49171E-05,5.95043E-05,1.30375E-05,8.07507E-05,3.42759E-05,7.54404E-05,4.46555E-05,2.59258E-05,6.31333E-05,4.55328E-05
Eukaryota,unclassified (derived from Eukaryota),unclassified (derived from Eukaryota),Perkinsida,Perkinsidae,Perkinsus,5.12408E-05,3.43598E-05,1.48032E-05,5.13434E-05,2.93589E-05,5.34833E-05,2.52677E-05,3.66564E-05,3.02682E-05,4.02385E-05,2.09491E-05,2.74307E-05,7.8408E-06,2.17141E-05,5.54063E-05,2.73989E-05,1.98936E-05,2.94774E-05,2.11363E-05,3.54158E-05,8.17206E-05,1.46521E-05,3.03283E-05,3.30404E-05,4.42207E-05,6.03824E-05,2.54701E-05,1.78201E-05,0,5.53622E-05,1.45745E-05,4.50292E-05,3.88479E-05,5.99628E-05,2.06772E-05,3.33681E-05,5.64043E-05,4.32133E-05,4.47514E-05,4.46282E-05,3.91124E-05,3.23003E-05,4.79863E-05,1.50881E-05,4.46555E-05,6.04935E-05,3.15667E-05,4.55328E-05
Bacteria,Aquificae,Aquificae (class),Aquificales,Hydrogenothermaceae,Persephonella,0.000146402,0.000151183,0.000177638,0.000176034,8.07369E-05,0.000183371,0.000195825,0.000161288,0.000151341,0.000120716,0.000104746,0.000192015,0.000141134,9.40945E-05,0.000103887,0.000116446,0.000179043,0.000184234,0.000197272,0.000127497,0.000133725,0.000139195,0.000166806,0.000173462,0.000233738,0.000147601,9.33905E-05,0.00011583,7.42302E-05,0.000118633,0.000123883,0.000127583,0.000108774,0.000217365,0.000130956,0.00016684,0.000136982,0.000151247,0.000149171,0.000185951,0.0002086,0.000153426,0.000164524,0.000128249,9.67535E-05,0.000172838,0.000157833,0.000159365
Bacteria,Thermotogae,Thermotogae (class),Thermotogales,Thermotogaceae,Petrotoga,0.000102482,6.87195E-05,9.62207E-05,0.000146695,9.54163E-05,0.000114607,0.000113705,0.000146625,5.29693E-05,9.65725E-05,0.000111729,0.000185157,0.000133294,0.000180951,0.000110813,7.53471E-05,0.000172412,0.000191603,0.000126818,0.00013458,0.000133725,0.000131869,9.8567E-05,9.91211E-05,0.000170565,9.39282E-05,9.33905E-05,0.000160381,6.68072E-05,0.000102816,0.000123883,9.75632E-05,0.000108774,0.000142412,0.000124063,0.000100104,0.000193386,0.000108033,0.000119337,5.95043E-05,0.000136893,9.69008E-05,0.000137104,6.03523E-05,0.000148852,0.000103703,0.000110483,0.000159365
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter,8.05212E-05,0.000109951,8.14176E-05,7.33477E-05,6.60575E-05,0.000106967,0.000101071,5.86502E-05,0.000113506,0.000112668,0.000104746,0.000164584,8.62488E-05,3.61902E-05,8.31094E-05,0.000136995,8.62058E-05,0.00011054,7.74997E-05,8.49979E-05,0.000118866,7.32606E-05,3.79104E-05,9.91211E-05,5.68552E-05,5.36733E-05,9.33905E-05,0.00012474,8.16533E-05,7.118E-05,8.01597E-05,9.75632E-05,8.54654E-05,6.74582E-05,0.000144741,9.17623E-05,9.66931E-05,8.64267E-05,6.71271E-05,6.69424E-05,9.12623E-05,9.69008E-05,9.59726E-05,8.29844E-05,5.95406E-05,8.64192E-05,5.52416E-05,0.000113832
Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Phaeodactylaceae,Phaeodactylum,5.85609E-05,3.43598E-05,2.22048E-05,3.66738E-05,5.1378E-05,5.34833E-05,1.89508E-05,8.79752E-05,8.32375E-05,3.21908E-05,5.58644E-05,4.11461E-05,8.62488E-05,3.61902E-05,2.07773E-05,2.73989E-05,7.95745E-05,4.42162E-05,4.9318E-05,3.54158E-05,2.22874E-05,2.93042E-05,9.8567E-05,0.000115641,0.000101076,6.03824E-05,1.69801E-05,4.45502E-05,4.45381E-05,9.49067E-05,9.47342E-05,5.2534E-05,5.43871E-05,4.49721E-05,7.58166E-05,5.83942E-05,4.02888E-05,7.20222E-05,3.72928E-05,0.000111571,0.000110818,7.26756E-05,6.16967E-05,6.03523E-05,6.69832E-05,3.45677E-05,7.1025E-05,6.07105E-05
Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,0.000475807,0.000426061,0.000355277,0.000381408,0.000220192,0.000244495,0.000454818,0.000205276,0.000325383,0.000185097,0.000384067,0.000246876,0.000541015,0.000325712,0.000484805,0.000500031,0.000298405,0.000287405,0.000176136,0.000297493,0.000356599,0.00027839,0.00043976,0.000413005,0.000499062,0.000711171,0.000186781,0.000356401,0.000415689,0.000632711,0.000488246,0.000172612,0.00056718,0.000502189,0.000461792,0.000342023,0.000201444,0.0003241,0.000350553,0.001145458,0.000501943,0.000339153,0.000260497,0.000829844,0.000677275,0.000216048,0.000449825,0.000371852
